filename,category,category_id,split
CNT-MatrixSurface-1275.tif,MatrixSurface,3,train
CNT-Cluster-0341.tif,Cluster,1,train
CNT-MatrixSurface-0091.tif,MatrixSurface,3,train
CNT-Fiber-0279.tif,Fiber,0,train
CNT-Matrix-0009.tif,Matrix,2,train
CNT-MatrixSurface-0107.tif,MatrixSurface,3,train
CNT-Matrix-0065.tif,Matrix,2,train
CNT-MatrixSurface-0358.tif,MatrixSurface,3,train
CNT-MatrixSurface-0080.tif,MatrixSurface,3,train
CNT-Matrix-0018.tif,Matrix,2,train
CNT-MatrixSurface-0278.tif,MatrixSurface,3,train
CNT-MatrixSurface-0117.tif,MatrixSurface,3,train
CNT-Cluster-0121.tif,Cluster,1,train
CNT-Cluster-0071.tif,Cluster,1,train
CNT-Cluster-0089.tif,Cluster,1,train
CNT-Fiber-0314.tif,Fiber,0,train
CNT-Fiber-0403.tif,Fiber,0,train
CNT-Fiber-0376.tif,Fiber,0,train
CNT-Fiber-0157.tif,Fiber,0,train
CNT-Cluster-0153.tif,Cluster,1,train
CNT-Cluster-0395.tif,Cluster,1,train
CNT-Fiber-0254.tif,Fiber,0,train
CNT-MatrixSurface-0319.tif,MatrixSurface,3,train
CNT-Cluster-0069.tif,Cluster,1,train
CNT-Matrix-0060.tif,Matrix,2,train
CNT-MatrixSurface-0126.tif,MatrixSurface,3,train
CNT-Matrix-0344.tif,Matrix,2,train
CNT-Fiber-0127.tif,Fiber,0,train
CNT-Matrix-0325.tif,Matrix,2,train
CNT-MatrixSurface-0434.tif,MatrixSurface,3,train
CNT-Fiber-0047.tif,Fiber,0,train
CNT-Fiber-0371.tif,Fiber,0,train
CNT-Cluster-0015.tif,Cluster,1,train
CNT-Cluster-0101.tif,Cluster,1,train
CNT-Cluster-0140.tif,Cluster,1,train
CNT-MatrixSurface-0403.tif,MatrixSurface,3,train
CNT-Fiber-0041.tif,Fiber,0,train
CNT-MatrixSurface-1264.tif,MatrixSurface,3,train
CNT-Cluster-0742.tif,Cluster,1,train
CNT-Fiber-0239.tif,Fiber,0,train
CNT-Fiber-0311.tif,Fiber,0,train
CNT-Matrix-0318.tif,Matrix,2,train
CNT-Matrix-0380.tif,Matrix,2,train
CNT-MatrixSurface-0433.tif,MatrixSurface,3,train
CNT-Fiber-0069.tif,Fiber,0,train
CNT-MatrixSurface-1278.tif,MatrixSurface,3,train
CNT-Matrix-0385.tif,Matrix,2,train
CNT-Matrix-0048.tif,Matrix,2,train
CNT-Matrix-0070.tif,Matrix,2,train
CNT-MatrixSurface-0369.tif,MatrixSurface,3,train
CNT-Cluster-0149.tif,Cluster,1,train
CNT-MatrixSurface-0363.tif,MatrixSurface,3,train
CNT-Fiber-0160.tif,Fiber,0,train
CNT-Matrix-0086.tif,Matrix,2,train
CNT-MatrixSurface-0354.tif,MatrixSurface,3,train
CNT-Matrix-0191.tif,Matrix,2,train
CNT-Cluster-0035.tif,Cluster,1,train
CNT-Matrix-0171.tif,Matrix,2,train
CNT-Matrix-0452.tif,Matrix,2,train
CNT-MatrixSurface-1263.tif,MatrixSurface,3,train
CNT-MatrixSurface-0417.tif,MatrixSurface,3,train
CNT-Cluster-0158.tif,Cluster,1,train
CNT-Fiber-0173.tif,Fiber,0,train
CNT-MatrixSurface-0393.tif,MatrixSurface,3,train
CNT-Fiber-0421.tif,Fiber,0,train
CNT-Matrix-0388.tif,Matrix,2,train
CNT-Fiber-0270.tif,Fiber,0,train
CNT-Cluster-0002.tif,Cluster,1,train
CNT-Fiber-0443.tif,Fiber,0,train
CNT-Fiber-0295.tif,Fiber,0,train
CNT-Cluster-0756.tif,Cluster,1,train
CNT-Fiber-0217.tif,Fiber,0,train
CNT-MatrixSurface-0188.tif,MatrixSurface,3,train
CNT-Matrix-0223.tif,Matrix,2,train
CNT-Matrix-0147.tif,Matrix,2,train
CNT-Cluster-0286.tif,Cluster,1,train
CNT-Fiber-0427.tif,Fiber,0,train
CNT-Cluster-0373.tif,Cluster,1,train
CNT-Fiber-0084.tif,Fiber,0,train
CNT-Fiber-0146.tif,Fiber,0,train
CNT-Matrix-0302.tif,Matrix,2,train
CNT-MatrixSurface-0430.tif,MatrixSurface,3,train
CNT-Cluster-0213.tif,Cluster,1,train
CNT-Cluster-0014.tif,Cluster,1,train
CNT-Fiber-0175.tif,Fiber,0,train
CNT-Matrix-0127.tif,Matrix,2,train
CNT-Matrix-0349.tif,Matrix,2,train
CNT-MatrixSurface-0322.tif,MatrixSurface,3,train
CNT-Cluster-0447.tif,Cluster,1,train
CNT-MatrixSurface-0405.tif,MatrixSurface,3,train
CNT-Cluster-0034.tif,Cluster,1,train
CNT-MatrixSurface-0084.tif,MatrixSurface,3,train
CNT-Fiber-0362.tif,Fiber,0,train
CNT-Matrix-0193.tif,Matrix,2,train
CNT-Fiber-0329.tif,Fiber,0,train
CNT-Fiber-0357.tif,Fiber,0,train
CNT-Fiber-0206.tif,Fiber,0,train
CNT-Matrix-0159.tif,Matrix,2,train
CNT-Matrix-0262.tif,Matrix,2,train
CNT-MatrixSurface-0093.tif,MatrixSurface,3,train
CNT-Cluster-0281.tif,Cluster,1,train
CNT-Matrix-0281.tif,Matrix,2,train
CNT-Cluster-0442.tif,Cluster,1,train
CNT-MatrixSurface-0394.tif,MatrixSurface,3,train
CNT-Fiber-0354.tif,Fiber,0,train
CNT-Matrix-0442.tif,Matrix,2,train
CNT-Fiber-0351.tif,Fiber,0,train
CNT-MatrixSurface-0042.tif,MatrixSurface,3,train
CNT-Fiber-0384.tif,Fiber,0,train
CNT-Cluster-0258.tif,Cluster,1,train
CNT-MatrixSurface-0189.tif,MatrixSurface,3,train
CNT-Fiber-0284.tif,Fiber,0,train
CNT-Matrix-0406.tif,Matrix,2,train
CNT-Matrix-0214.tif,Matrix,2,train
CNT-Fiber-0385.tif,Fiber,0,train
CNT-Cluster-0252.tif,Cluster,1,train
CNT-Cluster-0210.tif,Cluster,1,train
CNT-Matrix-0351.tif,Matrix,2,train
CNT-Cluster-0269.tif,Cluster,1,train
CNT-MatrixSurface-0221.tif,MatrixSurface,3,train
CNT-Matrix-0431.tif,Matrix,2,train
CNT-Cluster-0469.tif,Cluster,1,train
CNT-Fiber-0120.tif,Fiber,0,train
CNT-Cluster-0408.tif,Cluster,1,train
CNT-Cluster-0091.tif,Cluster,1,train
CNT-Fiber-0391.tif,Fiber,0,train
CNT-MatrixSurface-0070.tif,MatrixSurface,3,train
CNT-MatrixSurface-0180.tif,MatrixSurface,3,train
CNT-Cluster-0189.tif,Cluster,1,train
CNT-Matrix-0176.tif,Matrix,2,train
CNT-Cluster-0028.tif,Cluster,1,train
CNT-Cluster-0406.tif,Cluster,1,train
CNT-Cluster-0389.tif,Cluster,1,train
CNT-Cluster-0013.tif,Cluster,1,train
CNT-Matrix-0087.tif,Matrix,2,train
CNT-Cluster-0402.tif,Cluster,1,train
CNT-Matrix-0272.tif,Matrix,2,train
CNT-MatrixSurface-0052.tif,MatrixSurface,3,train
CNT-MatrixSurface-0298.tif,MatrixSurface,3,train
CNT-MatrixSurface-0032.tif,MatrixSurface,3,train
CNT-Fiber-0068.tif,Fiber,0,train
CNT-Cluster-0163.tif,Cluster,1,train
CNT-MatrixSurface-0440.tif,MatrixSurface,3,train
CNT-Matrix-0094.tif,Matrix,2,train
CNT-Matrix-0210.tif,Matrix,2,train
CNT-Matrix-0202.tif,Matrix,2,train
CNT-Matrix-0423.tif,Matrix,2,train
CNT-Cluster-0348.tif,Cluster,1,train
CNT-Matrix-0331.tif,Matrix,2,train
CNT-MatrixSurface-0311.tif,MatrixSurface,3,train
CNT-Fiber-0172.tif,Fiber,0,train
CNT-Fiber-0442.tif,Fiber,0,train
CNT-Cluster-0147.tif,Cluster,1,train
CNT-Cluster-0005.tif,Cluster,1,train
CNT-MatrixSurface-0366.tif,MatrixSurface,3,train
CNT-Fiber-0346.tif,Fiber,0,train
CNT-Fiber-0439.tif,Fiber,0,train
CNT-Cluster-0289.tif,Cluster,1,train
CNT-Cluster-0264.tif,Cluster,1,train
CNT-MatrixSurface-0349.tif,MatrixSurface,3,train
CNT-MatrixSurface-0097.tif,MatrixSurface,3,train
CNT-Cluster-0385.tif,Cluster,1,train
CNT-Cluster-0468.tif,Cluster,1,train
CNT-Cluster-0057.tif,Cluster,1,train
CNT-Cluster-0271.tif,Cluster,1,train
CNT-Cluster-0157.tif,Cluster,1,train
CNT-Cluster-0345.tif,Cluster,1,train
CNT-Fiber-0136.tif,Fiber,0,train
CNT-Matrix-0359.tif,Matrix,2,train
CNT-Matrix-0178.tif,Matrix,2,train
CNT-Cluster-0363.tif,Cluster,1,train
CNT-Fiber-0098.tif,Fiber,0,train
CNT-Cluster-0383.tif,Cluster,1,train
CNT-MatrixSurface-0153.tif,MatrixSurface,3,train
CNT-Fiber-0050.tif,Fiber,0,train
CNT-Fiber-0203.tif,Fiber,0,train
CNT-MatrixSurface-0234.tif,MatrixSurface,3,train
CNT-Matrix-0460.tif,Matrix,2,train
CNT-MatrixSurface-0044.tif,MatrixSurface,3,train
CNT-Matrix-0137.tif,Matrix,2,train
CNT-Cluster-0150.tif,Cluster,1,train
CNT-Cluster-0372.tif,Cluster,1,train
CNT-Matrix-0150.tif,Matrix,2,train
CNT-Cluster-0461.tif,Cluster,1,train
CNT-Matrix-1703.tif,Matrix,2,train
CNT-Matrix-0209.tif,Matrix,2,train
CNT-Cluster-0744.tif,Cluster,1,train
CNT-MatrixSurface-0002.tif,MatrixSurface,3,train
CNT-Fiber-0168.tif,Fiber,0,train
CNT-Matrix-0367.tif,Matrix,2,train
CNT-MatrixSurface-0341.tif,MatrixSurface,3,train
CNT-MatrixSurface-0249.tif,MatrixSurface,3,train
CNT-Cluster-0294.tif,Cluster,1,train
CNT-MatrixSurface-0378.tif,MatrixSurface,3,train
CNT-Matrix-0249.tif,Matrix,2,train
CNT-MatrixSurface-0402.tif,MatrixSurface,3,train
CNT-MatrixSurface-0103.tif,MatrixSurface,3,train
CNT-Fiber-0137.tif,Fiber,0,train
CNT-MatrixSurface-0222.tif,MatrixSurface,3,train
CNT-MatrixSurface-0428.tif,MatrixSurface,3,train
CNT-Fiber-0013.tif,Fiber,0,train
CNT-Fiber-0394.tif,Fiber,0,train
CNT-Matrix-0411.tif,Matrix,2,train
CNT-MatrixSurface-0318.tif,MatrixSurface,3,train
CNT-Fiber-0405.tif,Fiber,0,train
CNT-Fiber-0274.tif,Fiber,0,train
CNT-Cluster-0198.tif,Cluster,1,train
CNT-Cluster-0143.tif,Cluster,1,train
CNT-Matrix-0357.tif,Matrix,2,train
CNT-MatrixSurface-0299.tif,MatrixSurface,3,train
CNT-Matrix-0271.tif,Matrix,2,train
CNT-Cluster-0229.tif,Cluster,1,train
CNT-Fiber-0290.tif,Fiber,0,train
CNT-Fiber-0302.tif,Fiber,0,train
CNT-Fiber-0337.tif,Fiber,0,train
CNT-Fiber-0017.tif,Fiber,0,train
CNT-Cluster-0347.tif,Cluster,1,train
CNT-MatrixSurface-0397.tif,MatrixSurface,3,train
CNT-Matrix-0002.tif,Matrix,2,train
CNT-MatrixSurface-0339.tif,MatrixSurface,3,train
CNT-MatrixSurface-0235.tif,MatrixSurface,3,train
CNT-MatrixSurface-0347.tif,MatrixSurface,3,train
CNT-Matrix-0263.tif,Matrix,2,train
CNT-Matrix-0420.tif,Matrix,2,train
CNT-Matrix-0461.tif,Matrix,2,train
CNT-Fiber-0249.tif,Fiber,0,train
CNT-Matrix-0305.tif,Matrix,2,train
CNT-Matrix-0381.tif,Matrix,2,train
CNT-Matrix-0227.tif,Matrix,2,train
CNT-Cluster-0236.tif,Cluster,1,train
CNT-Cluster-0277.tif,Cluster,1,train
CNT-Cluster-0390.tif,Cluster,1,train
CNT-Matrix-0186.tif,Matrix,2,train
CNT-Matrix-0368.tif,Matrix,2,train
CNT-MatrixSurface-0233.tif,MatrixSurface,3,train
CNT-MatrixSurface-0022.tif,MatrixSurface,3,train
CNT-Matrix-0109.tif,Matrix,2,train
CNT-MatrixSurface-0207.tif,MatrixSurface,3,train
CNT-Matrix-0008.tif,Matrix,2,train
CNT-Cluster-0384.tif,Cluster,1,train
CNT-MatrixSurface-0352.tif,MatrixSurface,3,train
CNT-Cluster-0063.tif,Cluster,1,train
CNT-Cluster-0241.tif,Cluster,1,train
CNT-MatrixSurface-0445.tif,MatrixSurface,3,train
CNT-Matrix-1706.tif,Matrix,2,train
CNT-Matrix-0275.tif,Matrix,2,train
CNT-Fiber-0044.tif,Fiber,0,train
CNT-MatrixSurface-0385.tif,MatrixSurface,3,train
CNT-MatrixSurface-0226.tif,MatrixSurface,3,train
CNT-Cluster-0251.tif,Cluster,1,train
CNT-MatrixSurface-0324.tif,MatrixSurface,3,train
CNT-Fiber-0226.tif,Fiber,0,train
CNT-Fiber-0227.tif,Fiber,0,train
CNT-Fiber-0401.tif,Fiber,0,train
CNT-Cluster-0449.tif,Cluster,1,train
CNT-Cluster-0250.tif,Cluster,1,train
CNT-MatrixSurface-0053.tif,MatrixSurface,3,train
CNT-MatrixSurface-0089.tif,MatrixSurface,3,train
CNT-Cluster-0106.tif,Cluster,1,train
CNT-Matrix-0219.tif,Matrix,2,train
CNT-Fiber-0440.tif,Fiber,0,train
CNT-Matrix-0179.tif,Matrix,2,train
CNT-Matrix-0261.tif,Matrix,2,train
CNT-Matrix-0397.tif,Matrix,2,train
CNT-Cluster-0339.tif,Cluster,1,train
CNT-Fiber-0407.tif,Fiber,0,train
CNT-Cluster-0343.tif,Cluster,1,train
CNT-Cluster-0226.tif,Cluster,1,train
CNT-Cluster-0070.tif,Cluster,1,train
CNT-Matrix-0105.tif,Matrix,2,train
CNT-MatrixSurface-0410.tif,MatrixSurface,3,train
CNT-MatrixSurface-0106.tif,MatrixSurface,3,train
CNT-Matrix-0058.tif,Matrix,2,train
CNT-Fiber-0334.tif,Fiber,0,train
CNT-Cluster-0466.tif,Cluster,1,train
CNT-MatrixSurface-0056.tif,MatrixSurface,3,train
CNT-MatrixSurface-0368.tif,MatrixSurface,3,train
CNT-Cluster-0188.tif,Cluster,1,train
CNT-Matrix-0168.tif,Matrix,2,train
CNT-Cluster-0177.tif,Cluster,1,train
CNT-MatrixSurface-0395.tif,MatrixSurface,3,train
CNT-Fiber-0091.tif,Fiber,0,train
CNT-Matrix-0232.tif,Matrix,2,train
CNT-MatrixSurface-0150.tif,MatrixSurface,3,train
CNT-Cluster-0315.tif,Cluster,1,train
CNT-Fiber-0008.tif,Fiber,0,train
CNT-MatrixSurface-0276.tif,MatrixSurface,3,train
CNT-MatrixSurface-0401.tif,MatrixSurface,3,train
CNT-Fiber-0372.tif,Fiber,0,train
CNT-Matrix-0130.tif,Matrix,2,train
CNT-Cluster-0048.tif,Cluster,1,train
CNT-Cluster-0086.tif,Cluster,1,train
CNT-Matrix-0156.tif,Matrix,2,train
CNT-Matrix-0429.tif,Matrix,2,train
CNT-Cluster-0272.tif,Cluster,1,train
CNT-Cluster-0298.tif,Cluster,1,train
CNT-Matrix-0412.tif,Matrix,2,train
CNT-Fiber-0347.tif,Fiber,0,train
CNT-Cluster-0353.tif,Cluster,1,train
CNT-Matrix-0274.tif,Matrix,2,train
CNT-Matrix-0282.tif,Matrix,2,train
CNT-Fiber-0126.tif,Fiber,0,train
CNT-MatrixSurface-0242.tif,MatrixSurface,3,train
CNT-MatrixSurface-0332.tif,MatrixSurface,3,train
CNT-Fiber-0438.tif,Fiber,0,train
CNT-MatrixSurface-0170.tif,MatrixSurface,3,train
CNT-Fiber-0071.tif,Fiber,0,train
CNT-Matrix-0023.tif,Matrix,2,train
CNT-Fiber-0006.tif,Fiber,0,train
CNT-Fiber-0066.tif,Fiber,0,train
CNT-Cluster-0254.tif,Cluster,1,train
CNT-Cluster-0017.tif,Cluster,1,train
CNT-Fiber-0437.tif,Fiber,0,train
CNT-MatrixSurface-0141.tif,MatrixSurface,3,train
CNT-Cluster-0203.tif,Cluster,1,train
CNT-Matrix-0254.tif,Matrix,2,train
CNT-Cluster-0746.tif,Cluster,1,train
CNT-Cluster-0164.tif,Cluster,1,train
CNT-MatrixSurface-0248.tif,MatrixSurface,3,train
CNT-Matrix-0079.tif,Matrix,2,train
CNT-MatrixSurface-0272.tif,MatrixSurface,3,train
CNT-Matrix-0451.tif,Matrix,2,train
CNT-Matrix-0449.tif,Matrix,2,train
CNT-Cluster-0211.tif,Cluster,1,train
CNT-Matrix-0319.tif,Matrix,2,train
CNT-Fiber-0094.tif,Fiber,0,train
CNT-Matrix-1705.tif,Matrix,2,train
CNT-Fiber-0130.tif,Fiber,0,train
CNT-MatrixSurface-0419.tif,MatrixSurface,3,train
CNT-Matrix-0433.tif,Matrix,2,train
CNT-Cluster-0321.tif,Cluster,1,train
CNT-Cluster-0318.tif,Cluster,1,train
CNT-Cluster-0155.tif,Cluster,1,train
CNT-Matrix-0273.tif,Matrix,2,train
CNT-Cluster-0060.tif,Cluster,1,train
CNT-MatrixSurface-0231.tif,MatrixSurface,3,train
CNT-Matrix-0231.tif,Matrix,2,train
CNT-Cluster-0008.tif,Cluster,1,train
CNT-MatrixSurface-0262.tif,MatrixSurface,3,train
CNT-Fiber-0377.tif,Fiber,0,train
CNT-MatrixSurface-0005.tif,MatrixSurface,3,train
CNT-Fiber-0113.tif,Fiber,0,train
CNT-MatrixSurface-0400.tif,MatrixSurface,3,train
CNT-Matrix-0297.tif,Matrix,2,train
CNT-Fiber-0007.tif,Fiber,0,train
CNT-Cluster-0426.tif,Cluster,1,train
CNT-Fiber-0316.tif,Fiber,0,train
CNT-MatrixSurface-0382.tif,MatrixSurface,3,train
CNT-Cluster-0336.tif,Cluster,1,train
CNT-Cluster-0290.tif,Cluster,1,train
CNT-Fiber-0411.tif,Fiber,0,train
CNT-Cluster-0061.tif,Cluster,1,train
CNT-Fiber-0154.tif,Fiber,0,train
CNT-Matrix-0264.tif,Matrix,2,train
CNT-MatrixSurface-0225.tif,MatrixSurface,3,train
CNT-Matrix-0192.tif,Matrix,2,train
CNT-Cluster-0244.tif,Cluster,1,train
CNT-Matrix-0445.tif,Matrix,2,train
CNT-Fiber-0416.tif,Fiber,0,train
CNT-Matrix-0128.tif,Matrix,2,train
CNT-MatrixSurface-0024.tif,MatrixSurface,3,train
CNT-Fiber-0019.tif,Fiber,0,train
CNT-Matrix-0212.tif,Matrix,2,train
CNT-Matrix-1712.tif,Matrix,2,train
CNT-Fiber-0448.tif,Fiber,0,train
CNT-Fiber-0153.tif,Fiber,0,train
CNT-Fiber-0430.tif,Fiber,0,train
CNT-MatrixSurface-0450.tif,MatrixSurface,3,train
CNT-Fiber-0364.tif,Fiber,0,train
CNT-MatrixSurface-0338.tif,MatrixSurface,3,train
CNT-Cluster-0349.tif,Cluster,1,train
CNT-Fiber-0128.tif,Fiber,0,train
CNT-Matrix-0155.tif,Matrix,2,train
CNT-Matrix-0016.tif,Matrix,2,train
CNT-Fiber-0294.tif,Fiber,0,train
CNT-Matrix-0375.tif,Matrix,2,train
CNT-MatrixSurface-0269.tif,MatrixSurface,3,train
CNT-MatrixSurface-0429.tif,MatrixSurface,3,train
CNT-MatrixSurface-0155.tif,MatrixSurface,3,train
CNT-Cluster-0327.tif,Cluster,1,train
CNT-Cluster-0237.tif,Cluster,1,train
CNT-MatrixSurface-0018.tif,MatrixSurface,3,train
CNT-Matrix-0369.tif,Matrix,2,train
CNT-MatrixSurface-0344.tif,MatrixSurface,3,train
CNT-MatrixSurface-0451.tif,MatrixSurface,3,train
CNT-Matrix-0174.tif,Matrix,2,train
CNT-Matrix-0333.tif,Matrix,2,train
CNT-Fiber-0418.tif,Fiber,0,train
CNT-Cluster-0136.tif,Cluster,1,train
CNT-Matrix-0308.tif,Matrix,2,train
CNT-Fiber-0242.tif,Fiber,0,train
CNT-Fiber-0353.tif,Fiber,0,train
CNT-Matrix-0059.tif,Matrix,2,train
CNT-Cluster-0215.tif,Cluster,1,train
CNT-Cluster-0001.tif,Cluster,1,train
CNT-Cluster-0435.tif,Cluster,1,train
CNT-Fiber-0162.tif,Fiber,0,train
CNT-Matrix-0010.tif,Matrix,2,train
CNT-Fiber-0275.tif,Fiber,0,train
CNT-Matrix-0279.tif,Matrix,2,train
CNT-MatrixSurface-0177.tif,MatrixSurface,3,train
CNT-Fiber-0342.tif,Fiber,0,train
CNT-Fiber-0255.tif,Fiber,0,train
CNT-Fiber-0054.tif,Fiber,0,train
CNT-MatrixSurface-0166.tif,MatrixSurface,3,train
CNT-MatrixSurface-0130.tif,MatrixSurface,3,train
CNT-Matrix-0228.tif,Matrix,2,train
CNT-Matrix-0161.tif,Matrix,2,train
CNT-MatrixSurface-0359.tif,MatrixSurface,3,train
CNT-Fiber-0150.tif,Fiber,0,train
CNT-Matrix-0419.tif,Matrix,2,train
CNT-Cluster-0736.tif,Cluster,1,train
CNT-Fiber-0003.tif,Fiber,0,train
CNT-Cluster-0394.tif,Cluster,1,train
CNT-MatrixSurface-0071.tif,MatrixSurface,3,train
CNT-Matrix-0196.tif,Matrix,2,train
CNT-Fiber-0251.tif,Fiber,0,train
CNT-Matrix-0163.tif,Matrix,2,train
CNT-Matrix-0329.tif,Matrix,2,train
CNT-Cluster-0197.tif,Cluster,1,train
CNT-MatrixSurface-0370.tif,MatrixSurface,3,train
CNT-Matrix-0012.tif,Matrix,2,train
CNT-MatrixSurface-0252.tif,MatrixSurface,3,train
CNT-Fiber-0240.tif,Fiber,0,train
CNT-MatrixSurface-0351.tif,MatrixSurface,3,train
CNT-MatrixSurface-0334.tif,MatrixSurface,3,train
CNT-Matrix-0022.tif,Matrix,2,train
CNT-MatrixSurface-0191.tif,MatrixSurface,3,train
CNT-Cluster-0749.tif,Cluster,1,train
CNT-Cluster-0040.tif,Cluster,1,train
CNT-Matrix-0241.tif,Matrix,2,train
CNT-Cluster-0029.tif,Cluster,1,train
CNT-MatrixSurface-0446.tif,MatrixSurface,3,train
CNT-Matrix-0389.tif,Matrix,2,train
CNT-Cluster-0361.tif,Cluster,1,train
CNT-Cluster-0728.tif,Cluster,1,train
CNT-MatrixSurface-0457.tif,MatrixSurface,3,train
CNT-Matrix-0091.tif,Matrix,2,train
CNT-Fiber-0361.tif,Fiber,0,train
CNT-Matrix-0203.tif,Matrix,2,train
CNT-Matrix-0104.tif,Matrix,2,train
CNT-Cluster-0732.tif,Cluster,1,train
CNT-MatrixSurface-0251.tif,MatrixSurface,3,train
CNT-Cluster-0283.tif,Cluster,1,train
CNT-Matrix-1716.tif,Matrix,2,train
CNT-Fiber-0138.tif,Fiber,0,train
CNT-Matrix-0136.tif,Matrix,2,train
CNT-Fiber-0030.tif,Fiber,0,train
CNT-Matrix-0379.tif,Matrix,2,train
CNT-Fiber-0029.tif,Fiber,0,train
CNT-MatrixSurface-0143.tif,MatrixSurface,3,train
CNT-Fiber-0125.tif,Fiber,0,train
CNT-Matrix-0097.tif,Matrix,2,train
CNT-Matrix-0303.tif,Matrix,2,train
CNT-Matrix-0180.tif,Matrix,2,train
CNT-MatrixSurface-0015.tif,MatrixSurface,3,train
CNT-Fiber-0301.tif,Fiber,0,train
CNT-Cluster-0431.tif,Cluster,1,train
CNT-Cluster-0275.tif,Cluster,1,train
CNT-Fiber-0075.tif,Fiber,0,train
CNT-Fiber-0265.tif,Fiber,0,train
CNT-Cluster-0329.tif,Cluster,1,train
CNT-Cluster-0738.tif,Cluster,1,train
CNT-MatrixSurface-0356.tif,MatrixSurface,3,train
CNT-Matrix-0454.tif,Matrix,2,train
CNT-Matrix-0346.tif,Matrix,2,train
CNT-Matrix-0373.tif,Matrix,2,train
CNT-Cluster-0464.tif,Cluster,1,train
CNT-Cluster-0745.tif,Cluster,1,train
CNT-MatrixSurface-0424.tif,MatrixSurface,3,train
CNT-Matrix-0216.tif,Matrix,2,train
CNT-Fiber-0020.tif,Fiber,0,train
CNT-Cluster-0083.tif,Cluster,1,train
CNT-MatrixSurface-0295.tif,MatrixSurface,3,train
CNT-Cluster-0224.tif,Cluster,1,train
CNT-Cluster-0452.tif,Cluster,1,train
CNT-MatrixSurface-0266.tif,MatrixSurface,3,train
CNT-MatrixSurface-0094.tif,MatrixSurface,3,train
CNT-Matrix-0413.tif,Matrix,2,train
CNT-MatrixSurface-0064.tif,MatrixSurface,3,train
CNT-Cluster-0176.tif,Cluster,1,train
CNT-MatrixSurface-0327.tif,MatrixSurface,3,train
CNT-MatrixSurface-0353.tif,MatrixSurface,3,train
CNT-Cluster-0460.tif,Cluster,1,train
CNT-Cluster-0222.tif,Cluster,1,train
CNT-MatrixSurface-0161.tif,MatrixSurface,3,train
CNT-Matrix-0069.tif,Matrix,2,train
CNT-Fiber-0309.tif,Fiber,0,train
CNT-Fiber-0065.tif,Fiber,0,train
CNT-MatrixSurface-0041.tif,MatrixSurface,3,train
CNT-MatrixSurface-0198.tif,MatrixSurface,3,train
CNT-Fiber-0423.tif,Fiber,0,train
CNT-Matrix-0037.tif,Matrix,2,train
CNT-Fiber-0207.tif,Fiber,0,train
CNT-Fiber-0195.tif,Fiber,0,train
CNT-MatrixSurface-0014.tif,MatrixSurface,3,train
CNT-MatrixSurface-1269.tif,MatrixSurface,3,train
CNT-MatrixSurface-0256.tif,MatrixSurface,3,train
CNT-MatrixSurface-0132.tif,MatrixSurface,3,train
CNT-Cluster-0179.tif,Cluster,1,train
CNT-Matrix-0071.tif,Matrix,2,train
CNT-MatrixSurface-0076.tif,MatrixSurface,3,train
CNT-Cluster-0235.tif,Cluster,1,train
CNT-Cluster-0133.tif,Cluster,1,train
CNT-Fiber-0117.tif,Fiber,0,train
CNT-MatrixSurface-0406.tif,MatrixSurface,3,train
CNT-MatrixSurface-0167.tif,MatrixSurface,3,train
CNT-MatrixSurface-0174.tif,MatrixSurface,3,train
CNT-Matrix-0095.tif,Matrix,2,train
CNT-Cluster-0204.tif,Cluster,1,train
CNT-MatrixSurface-0164.tif,MatrixSurface,3,train
CNT-Cluster-0356.tif,Cluster,1,train
CNT-Fiber-0283.tif,Fiber,0,train
CNT-Matrix-0284.tif,Matrix,2,train
CNT-Matrix-0014.tif,Matrix,2,train
CNT-MatrixSurface-0181.tif,MatrixSurface,3,train
CNT-MatrixSurface-0317.tif,MatrixSurface,3,train
CNT-Fiber-0221.tif,Fiber,0,train
CNT-Matrix-0250.tif,Matrix,2,train
CNT-Matrix-0077.tif,Matrix,2,train
CNT-Cluster-0212.tif,Cluster,1,train
CNT-Cluster-0011.tif,Cluster,1,train
CNT-Cluster-0413.tif,Cluster,1,train
CNT-MatrixSurface-0413.tif,MatrixSurface,3,train
CNT-Cluster-0065.tif,Cluster,1,train
CNT-Matrix-0310.tif,Matrix,2,train
CNT-Cluster-0428.tif,Cluster,1,train
CNT-MatrixSurface-0258.tif,MatrixSurface,3,train
CNT-MatrixSurface-0422.tif,MatrixSurface,3,train
CNT-Cluster-0332.tif,Cluster,1,train
CNT-Cluster-0276.tif,Cluster,1,train
CNT-Cluster-0334.tif,Cluster,1,train
CNT-Cluster-0451.tif,Cluster,1,train
CNT-MatrixSurface-0287.tif,MatrixSurface,3,train
CNT-Cluster-0757.tif,Cluster,1,train
CNT-MatrixSurface-0253.tif,MatrixSurface,3,train
CNT-Matrix-0151.tif,Matrix,2,train
CNT-Matrix-0398.tif,Matrix,2,train
CNT-Fiber-0307.tif,Fiber,0,train
CNT-Matrix-0054.tif,Matrix,2,train
CNT-MatrixSurface-0227.tif,MatrixSurface,3,train
CNT-Cluster-0194.tif,Cluster,1,train
CNT-Cluster-0279.tif,Cluster,1,train
CNT-Fiber-0408.tif,Fiber,0,train
CNT-Matrix-0164.tif,Matrix,2,train
CNT-MatrixSurface-0257.tif,MatrixSurface,3,train
CNT-Matrix-0409.tif,Matrix,2,train
